ExperimentName,subject,Session,Procedure[Block],Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,Prime[Trial],PrimeResponse.RESP[Trial],PrimeResponse.RT[Trial],Stimuli1,Target[Trial],TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,PrimeAccuracy,TargetAccuracy,RTRecognisePrime,RTRecogniseTarget
NetworksDemasking,2,1,S2,86,1,-0.44,-0.412,-0.695,-0.508,C51,8.778,6.588,4.827819,-0.6015,5.5,7.683,-0.426,1,C O M F O R T,comfort{SPACE},1740,51,C O Z Y,cozy{SPACE},2268,1,1,1,1061,526
NetworksDemasking,2,1,S2,144,4,0.106,-0.41,-0.439,-0.568,C52,8.676,8.049,16.976928,-0.5035,6.5,8.3625,-0.152,6,C O N C L U D E,conclude{SPACE},2014,52,C R A W L,crawl{SPACE},3044,3,1,1,1047,936
NetworksDemasking,2,1,S2,151,2,-0.47,-0.542,-0.507,-0.48,C53,8.487,7.692,9.95456,-0.4935,4.5,8.0895,-0.506,1,M I L L,mill{SPACE},1209,53,C R O P S,crops{SPACE},1148,2,1,1,1325,528
NetworksDemasking,2,1,S2,143,3,-0.258,-0.404,-0.147,-0.608,C54,6.211,8.552,12.126328,-0.3775,5.5,7.3815,-0.331,4,M A G G O T,maggot{SPACE},2262,54,C R U E L,cruel{SPACE},2069,3,1,1,1605,522
NetworksDemasking,2,1,S2,171,6,-0.556,-0.259,-0.271,-0.458,C55,7.245,6.796,17.986523,-0.3645,6.5,7.0205,-0.4075,4,A T T I C,attic{SPACE},2077,55,C U R T A I N S,curtains{SPACE},4440,2,1,1,1994,1142
NetworksDemasking,2,1,S2,36,3,-0.679,-0.609,-0.638,-0.628,C56,7.894,10.659,15.438806,-0.633,5,9.2765,-0.644,2,B U M P,bump{SPACE},1331,56,D A M A G E,damage{SPACE},1536,2,1,1,869,981
NetworksDemasking,2,1,S2,237,1,-0.561,-0.213,-0.426,-0.577,C57,9.625,8.853,4.311586,-0.5015,4.5,9.239,-0.387,1,E R A,era{SPACE},690,57,D E C A D E,decade{SPACE},2070,1,1,1,1100,922
NetworksDemasking,2,1,S2,91,5,-0.463,-0.596,-0.241,-0.452,C58,8.286,7.308,23.742752,-0.3465,5.5,7.797,-0.5295,4,C L O A K,cloak{SPACE},1406,58,D E P A R T,depart{SPACE},1384,4,1,1,929,908
NetworksDemasking,2,1,S2,54,3,-0.49,-0.679,-0.501,-0.542,C59,6.933,9.442,13.652087,-0.5215,5.5,8.1875,-0.5845,15,T H I R S T,thirst{SPACE},1463,59,D E P T H,depth{SPACE},1312,2,1,1,1387,932
NetworksDemasking,2,1,S2,163,5,-0.622,0.448,-0.792,0.208,C60,11.126,6.333,23.034111,-0.292,7,8.7295,-0.087,3,D I E,die{SPACE},688,60,D E T E R I O R A T E,deteriorate{SPACE},3477,1,1,1,915,2670
NetworksDemasking,2,1,S2,5,3,-0.175,-0.534,-0.044,-0.554,C61,8.198,9.814,16.026166,-0.299,7,9.006,-0.3545,2,G R A N I T E,granite{SPACE},2271,61,D I A M O N D,diamond{SPACE},6739,2,1,1,2764,1179
NetworksDemasking,2,1,S2,139,3,-0.79,-0.525,-0.548,-0.508,C62,7.094,9.428,15.813186,-0.528,3.5,8.261,-0.6575,4,R I B,rib{SPACE},832,62,D I E T,diet{SPACE},911,2,1,1,865,947
NetworksDemasking,2,1,S2,59,5,-0.471,-0.549,-0.523,-0.629,C63,8.222,9.097,18.207005,-0.576,3.5,8.6595,-0.51,15,H I V E,hive{SPACE},3587,63,D I G,dig{SPACE},2743,4,1,1,1399,773
NetworksDemasking,2,1,S2,186,5,-0.319,-0.305,-0.187,-0.376,C64,7.19,6.385,18.468628,-0.2815,8,6.7875,-0.312,2,G O U R M E T,gourmet{SPACE},1509,64,D I G E S T I O N,digestion{SPACE},2129,2,1,1,870,1264
NetworksDemasking,2,1,S2,77,3,-0.601,-0.37,-0.785,-0.283,C65,11.454,8.113,13.030073,-0.534,5,9.7835,-0.4855,3,C L A S S,class{SPACE},9393,65,D I G I T,digit{SPACE},1450,2,1,1,523,1259
NetworksDemasking,2,1,S2,71,5,-0.27,-0.457,-0.139,-0.232,C66,7.433,8.447,22.478401,-0.1855,7,7.94,-0.3635,2,T Y P H O O N,typhoon{SPACE},2137,66,D I L E M M A,dilemna{SPACE},3174,3,1,1,1340,1041
NetworksDemasking,2,1,S2,98,5,NA,-0.161,NA,-0.343,C67,NA,9.383,22.48835,-0.343,10,9.383,-0.161,6,C R A Y O L A,crayola{SPACE},1830,67,D I R E C T I O N S,directions{SPACE},2989,4,1,1,526,1063
NetworksDemasking,2,1,S2,51,5,-0.463,-0.346,-0.433,0.096,C68,8.948,6.882,26.941342,-0.1685,10,7.915,-0.4045,2,D E P R E S S I O N,depression{SPACE},3287,68,D I S A P P O I N T,disappoint{SPACE},3413,2,1,1,1854,1721
NetworksDemasking,2,1,S2,154,4,-0.613,-0.491,-0.624,-0.628,C69,7.654,9.732,20.223174,-0.626,5,8.693,-0.552,3,P I L L O W,pillow{SPACE},2128,69,D I S C,disc{SPACE},1076,2,1,1,931,854
NetworksDemasking,2,1,S2,7,3,-0.551,-0.173,-0.784,-0.361,C70,10.22,10.316,16.561873,-0.5725,6,10.268,-0.362,15,F O C U S,focus{SPACE},2002,70,D I S C U S S,discuss{SPACE},2360,3,1,1,536,1373
NetworksDemasking,2,1,S2,170,4,-0.223,-0.423,-0.762,-0.732,C71,8.183,8.135,16.275956,-0.747,5,8.159,-0.323,2,S T E M,stem{SPACE},982,71,D I S H E S,dishes{SPACE},1441,3,1,1,921,916
NetworksDemasking,2,1,S2,10,4,-0.025,-0.028,-0.301,0.149,C72,9.399,8.082,18.581608,-0.076,8.5,8.7405,-0.0265,4,C O N V I N C E,convince{SPACE},3136,72,D I S R E G A R D,disregard{SPACE},11616,4,1,1,1631,1267
NetworksDemasking,2,1,S2,40,4,-0.513,-0.525,-0.371,-0.43,C73,8.666,7.409,18.043041,-0.4005,6,8.0375,-0.519,6,H E S I T A T E,hesitate{SPACE},2129,73,D O R M,dorm{SPACE},853,3,1,1,1316,887
NetworksDemasking,2,1,S2,125,4,-0.542,-0.697,-0.536,-0.47,C74,9.766,8.892,21.720946,-0.503,8,9.329,-0.6195,15,E L E M E N T S,elements{SPACE},3840,74,E V E R Y D A Y,everyday{SPACE},1814,3,1,1,521,906
NetworksDemasking,2,1,S2,92,NA,-0.394,#,-0.407,#,C75,5.004,7.603,NA,-0.407,5.5,6.3035,-0.394,6,A D V E R B,adverb{SPACE},1801,75,E X A M S,exams{SPACE},1479,NA,1,1,1043,858
NetworksDemasking,2,1,S2,161,3,-0.458,-0.572,-0.406,-0.302,C76,7.56,11.282,14.534657,-0.354,6.5,9.421,-0.515,2,I D O L,idol{SPACE},1372,76,E X C E L L E N T,excellent{SPACE},1732,3,1,1,911,1053
NetworksDemasking,2,1,S2,96,4,-0.854,-0.098,-0.77,-0.508,C77,12.667,9.868,16.782457,-0.639,5,11.2675,-0.476,6,L I S T,list{SPACE},1325,77,E X C U S E,excuse{SPACE},1308,3,1,1,996,912
NetworksDemasking,2,1,S2,26,5,-0.666,-0.491,-0.629,-0.332,C78,9.603,7.063,22.058865,-0.4805,7,8.333,-0.5785,6,B E L O N G,belong{SPACE},4138,78,E Y E B R O W S,eyebrows{SPACE},9784,3,1,1,910,1292
NetworksDemasking,2,1,S2,29,3,-0.546,-0.562,-0.232,-0.61,C79,10.594,11.393,14.731054,-0.421,9.5,10.9935,-0.554,2,U N D E R S T A N D I,understand{SPACE},2719,79,F A M I L Y,family{SPACE},1756,2,1,1,1064,912
NetworksDemasking,2,1,S2,39,2,-0.572,-0.582,-0.642,-0.47,C80,9.862,12.083,8.025392,-0.556,4.5,10.9725,-0.577,3,M O T I O N,motion{SPACE},1356,80,F A R,far{SPACE},738,2,1,1,1311,1134
NetworksDemasking,2,1,S2,234,4,-0.396,-0.124,-0.339,-0.056,C81,10.11,7.102,16.921847,-0.1975,6.5,8.606,-0.26,15,P E R F O R M,perform{SPACE},1460,81,F E E B L E,feeble{SPACE},1585,3,1,1,522,1265
NetworksDemasking,2,1,S2,185,7,-0.685,-0.512,-0.768,-0.318,C82,8.909,10.824,32.796254,-0.543,4,9.8665,-0.5985,2,M O O D,mood{SPACE},1824,82,F E L T,felt{SPACE},942,2,1,1,766,880
NetworksDemasking,2,1,S2,2,4,-0.373,-0.582,-0.474,-0.766,C83,8.473,10.176,17.566627,-0.62,3.5,9.3245,-0.4775,15,O W E,owe{SPACE},1655,83,F L A T,flat{SPACE},2325,3,1,1,1805,1553
NetworksDemasking,2,1,S2,209,4,-0.275,-0.476,-0.25,-0.678,C84,7.221,9.33,18.335512,-0.464,6.5,8.2755,-0.3755,4,M O L E C U L E,molecule{SPACE},1625,84,F L E S H,flesh{SPACE},1053,3,1,1,1607,913
NetworksDemasking,2,1,S2,121,3,-0.523,-0.306,-0.55,-0.646,C85,8.386,10.314,16.526866,-0.598,6.5,9.35,-0.4145,15,S H E L T E R,shelter{SPACE},3169,85,F L I G H T,eight{SPACE},1572,3,1,0,916,1235
NetworksDemasking,2,1,S2,178,1,-0.023,-0.541,-0.01,-0.804,C86,6.7,10.289,4.30117,-0.407,5.5,8.4945,-0.282,2,M O S Q U I T O,mosquito{SPACE},2039,86,F L Y,fly{SPACE},3148,1,1,1,1139,895
NetworksDemasking,2,1,S2,105,3,-0.585,-0.695,-0.474,-0.599,C87,7.048,8.205,13.743173,-0.5365,5.5,7.6265,-0.64,15,P E R F U M E,perfume{SPACE},3001,87,F O A M,foam{SPACE},894,3,1,1,1690,864
NetworksDemasking,2,1,S2,189,6,-0.007,-0.374,-0.01,-0.454,C88,6.887,8.444,24.090986,-0.232,7,7.6655,-0.1905,15,S T E N C H,stench{SPACE},1321,88,F R O N T I E R,stronger{SPACE},1915,4,1,0,843,1292
NetworksDemasking,2,1,S2,13,4,-0.549,0.061,-0.697,-0.555,C89,9.714,8.504,19.542281,-0.626,4.5,9.109,-0.244,1,F U E L,fuel{SPACE},1552,89,G A U G E,gauge{SPACE},2061,2,1,1,523,1211
NetworksDemasking,2,1,S2,75,4,-0.567,-0.216,-0.595,-0.645,C90,7.62,11.906,14.911787,-0.62,6,9.763,-0.3915,3,B A D G E,badge{SPACE},2269,90,G E N E R A L,general{SPACE},2553,3,1,1,929,541
NetworksDemasking,2,1,S2,191,3,-0.361,-0.492,-0.176,-0.442,C91,6.129,7.206,9.575776,-0.309,6,6.6675,-0.4265,2,J O Y O U S,joyous{SPACE},31101,91,G I G G L E,giggle{SPACE},1155,2,1,1,2216,1284
NetworksDemasking,2,1,S2,68,4,-0.648,-0.576,-0.569,-0.608,C92,10.304,8.604,13.876367,-0.5885,4,9.454,-0.612,2,A S S,ass{SPACE},783,92,G L O B E,globe{SPACE},3599,2,1,1,897,932
NetworksDemasking,2,1,S2,130,4,-0.732,-0.65,-0.644,-0.807,C93,8.76,8.572,15.108612,-0.7255,3.5,8.666,-0.691,6,P I G,pig{SPACE},1085,93,G L U E,glue{SPACE},4622,3,1,1,979,1080
NetworksDemasking,2,1,S2,81,4,0.423,-0.441,0.089,-0.656,C94,8.099,9.377,16.844681,-0.2835,7.5,8.738,-0.009,15,A R I T H M E T I C,arithmetic{SPACE},2556,94,G R A C E,grace{SPACE},1523,4,1,1,813,835
NetworksDemasking,2,1,S2,67,4,-0.462,-0.635,-0.635,-0.688,C95,6.994,9.605,14.982723,-0.6615,5,8.2995,-0.5485,3,B R A W L,brawl{SPACE},1828,95,G R A D E,grade{SPACE},2034,3,1,1,537,868
NetworksDemasking,2,1,S2,241,5,-0.478,-0.556,-0.44,-0.472,C96,10.486,10.013,21.729859,-0.456,5.5,10.2495,-0.517,3,I N C O M E,income{SPACE},1242,96,G R A N T,grant{SPACE},2810,2,1,1,993,927
NetworksDemasking,2,1,S2,90,5,-0.643,-0.646,-0.671,-0.415,C97,9.741,8.422,25.410957,-0.543,5.5,9.0815,-0.6445,3,A R T I S T,artist{SPACE},1474,97,G R A P H,graph{SPACE},1468,3,1,1,1051,894
NetworksDemasking,2,1,S2,27,3,0.067,-0.685,-0.126,-0.503,C98,6.46,8.27,16.114991,-0.3145,6,7.365,-0.309,3,T A N T R U M,tantrum{SPACE},2716,98,G R I E F,grief{SPACE},1467,2,1,1,1295,1359
NetworksDemasking,2,1,S2,128,1,-0.607,-0.559,-0.565,-0.166,C99,8.941,6.982,6.348728,-0.3655,4,7.9615,-0.583,2,D I R T,dirt{SPACE},3319,99,G R I T,grit{SPACE},798,1,1,1,840,980
NetworksDemasking,2,1,S2,184,3,-0.479,-0.415,-0.662,-0.415,C100,11.336,8.11,15.487688,-0.5385,5.5,9.723,-0.447,3,D E A L,deal{SPACE},949,100,G R O C E R Y,grocery{SPACE},1698,3,1,1,854,868
NetworksDemasking,2,1,S2,210,4,-0.216,-0.35,-0.467,-0.611,C101,9.74,9.435,16.388693,-0.539,7.5,9.5875,-0.283,4,D E M O C R A C Y,democracy{SPACE},2395,101,G U I L T Y,guilty{SPACE},2183,3,1,1,529,808
NetworksDemasking,2,1,S2,95,2,-0.468,-0.688,-0.741,-0.668,C102,13.098,11.34,10.900993,-0.7045,3,12.219,-0.578,2,S H E,she{SPACE},513,102,G U Y,guy{SPACE},875,2,1,1,933,908
NetworksDemasking,2,1,S2,203,4,-0.149,-0.533,-0.029,-0.531,C103,6.537,8.081,21.396321,-0.28,5,7.309,-0.341,15,P I O U S,pious{SPACE},1871,103,H A R D Y,hardy{SPACE},1116,3,1,1,1197,894
NetworksDemasking,2,1,S2,53,3,-0.181,-0.374,-0.031,-0.605,C104,5.927,8.41,12.403831,-0.318,6.5,7.1685,-0.2775,1,S O N N E T,sonnet{SPACE},2199,104,H A R M O N Y,harmony{SPACE},3250,2,1,1,2936,1052
NetworksDemasking,2,1,S2,80,5,-0.758,-0.69,-0.72,-0.624,C105,8.861,7.882,20.372558,-0.672,5.5,8.3715,-0.724,3,L E A F,leaf{SPACE},1810,105,H A R V E S T,harvest{SPACE},1763,2,1,1,934,835
NetworksDemasking,2,1,S2,116,6,-0.742,-0.672,-0.567,-0.48,C106,7.918,6.896,25.174652,-0.5235,4.5,7.407,-0.707,3,T A X I,taxi{SPACE},15586,106,H I K E R,hiker{SPACE},3055,2,1,1,1902,948
NetworksDemasking,2,1,S2,106,2,-0.189,-0.757,-0.104,-0.693,C107,6.801,10.158,11.67364,-0.3985,3.5,8.4795,-0.473,1,S O W,sow{SPACE},733,107,H O L E,hole{SPACE},976,2,1,1,1580,916
NetworksDemasking,2,1,S2,155,3,-0.685,-0.41,-0.625,-0.441,C108,8.772,8.262,12.089404,-0.533,3.5,8.517,-0.5475,3,O A K,oak{SPACE},757,108,H O S E,hose{SPACE},1331,3,1,1,937,522
NetworksDemasking,2,1,S2,230,5,-0.215,-0.643,-0.089,-0.805,C109,8.714,9.922,18.769363,-0.447,9.5,9.318,-0.429,15,R E C O M M E N D A T,recommend{SPACE},3982,109,H O T E L,hotel{SPACE},1631,3,1,1,2630,948
NetworksDemasking,2,1,S2,192,4,-0.388,-0.242,-0.07,-0.499,C110,5.979,6.471,15.260579,-0.2845,5,6.225,-0.315,4,E R U P T,erupt{SPACE},2526,110,H U M I D,humid{SPACE},2573,3,1,1,931,1095
NetworksDemasking,2,1,S2,123,3,-0.771,-0.459,-0.691,-0.739,C111,11.344,8.748,11.949549,-0.715,5,10.046,-0.615,4,M I N T,mint{SPACE},846,111,H U N G R Y,hungry{SPACE},2189,3,1,1,929,901
NetworksDemasking,2,1,S2,233,Inf,-0.519,-0.461,-0.19,-0.385,C112,6.974,6.667,Inf,-0.2875,5,6.8205,-0.49,15,D U N K,dunk{SPACE},3471,112,H U S T L E,hustle{SPACE},3134,3,1,1,914,1046
NetworksDemasking,2,1,S2,85,6,-0.603,-0.288,-0.334,-0.094,C113,6.773,4.984,30.542088,-0.214,6,5.8785,-0.4455,6,D R E S S E R,dresser{SPACE},1628,113,I G L O O,igloo{SPACE},2167,3,1,1,1160,1157
NetworksDemasking,2,1,S2,172,4,0.133,-0.381,-0.439,-0.419,C114,11.221,9.294,21.807401,-0.429,7,10.2575,-0.124,6,S C R E E N,screen{SPACE},2100,114,I G N O R A N T,ignorant{SPACE},3314,4,1,1,919,1038
NetworksDemasking,2,1,S2,111,1,-0.379,-0.641,-0.813,-0.555,C115,10.004,9.313,1.494765,-0.684,3.5,9.6585,-0.51,1,S I C K,sick{SPACE},807,115,I L L,ill{SPACE},776,1,1,1,856,792
NetworksDemasking,2,1,S2,18,3,-0.484,-0.125,-0.621,-0.331,C116,10.93,9.656,17.382611,-0.476,8.5,10.293,-0.3045,4,S E R I O U S,serious{SPACE},3656,116,I M P R E S S I O N,impression{SPACE},45941,2,1,1,957,1178
NetworksDemasking,2,1,S2,183,3,-0.436,-0.017,-0.307,-0.352,C117,8.297,9.941,10.5978,-0.3295,7,9.119,-0.2265,3,P U N,pun{SPACE},1367,117,I N T E L L I G E N T,intelligence{SPACE},2317,2,1,1,939,1113
NetworksDemasking,2,1,S2,190,Inf,-0.503,-0.104,-0.716,-0.356,C118,9.026,6.207,Inf,-0.536,8,7.6165,-0.3035,3,G R O S S,gross{SPACE},1148,118,I N T O X I C A T E D,{SPACE},145,3,1,1,929,1830
NetworksDemasking,2,1,S2,201,1,-0.522,-0.291,-0.713,-0.869,C119,9.048,9.176,3.989946,-0.791,4,9.112,-0.4065,1,C A G E,cage{SPACE},1131,119,J A I L,jail{SPACE},1536,1,1,1,1409,883
NetworksDemasking,2,1,S2,212,2,-0.547,-0.772,-0.496,-0.963,C120,9.168,11.933,9.526173,-0.7295,5.5,10.5505,-0.6595,4,S H O P P I N G,shopping{SPACE},1449,120,J O B,job{SPACE},1349,2,1,1,1258,887
NetworksDemasking,2,1,S2,87,6,-0.649,-0.489,-0.603,-0.53,C121,6.843,8.748,26.549853,-0.5665,7.5,7.7955,-0.569,15,P U M P K I N,pumpkin{SPACE},2403,121,J U D G M E N T,judgment{SPACE},4326,3,1,1,901,991
NetworksDemasking,2,1,S2,240,4,0.211,-0.5,0.25,-0.536,C122,5.565,6.73,12.269172,-0.143,5.5,6.1475,-0.1445,4,N A U S E O U S,nauceous{SPACE},6873,122,J U G,jugn{SPACE},821,3,1,1,1209,937
NetworksDemasking,2,1,S2,236,5,-0.666,-0.469,-0.836,-0.678,C123,9.787,10.121,22.315955,-0.757,3.5,9.954,-0.5675,4,R A I N,rain{SPACE},967,123,K I T,kit{SPACE},767,3,1,1,1188,980
NetworksDemasking,2,1,S2,60,Inf,-0.618,-0.085,-0.724,-0.012,C124,9.608,5.476,Inf,-0.368,4,7.542,-0.3515,1,T I E,tie{SPACE},626,124,L A P E L,lapel{SPACE},1303,2,1,1,1249,907
NetworksDemasking,2,1,S2,244,4,-0.474,-0.665,-0.207,-0.75,C125,8.813,8.714,19.94153,-0.4785,4.5,8.7635,-0.5695,3,D R O V E,drove{SPACE},972,125,L E A P,leap{SPACE},871,3,1,1,895,889
NetworksDemasking,2,1,S2,150,2,0.36,-0.507,-0.226,-0.429,C126,6.73,5.999,10.909893,-0.3275,7,6.3645,-0.0735,1,C I T R U S,citrus{SPACE},3917,126,L E M O N A D E,lemonade{SPACE},1809,2,1,1,979,933
NetworksDemasking,2,1,S2,93,4,-0.469,-0.742,-0.582,-0.56,C127,10.038,11.776,19.824958,-0.571,5.5,10.907,-0.6055,15,A G E N C Y,agency{SPACE},1434,127,L E V E L,level{SPACE},1507,3,1,1,942,968
NetworksDemasking,2,1,S2,223,4,-0.64,-0.698,-0.735,-0.791,C128,11.601,8.109,18.242919,-0.763,4.5,9.855,-0.669,3,A N S W E R,answer{SPACE},2082,128,L I P,lip{SPACE},1463,2,1,1,851,874
NetworksDemasking,2,1,S2,45,3,0.43,-0.263,0.111,-0.306,C129,7.842,9.925,14.986838,-0.0975,9.5,8.8835,0.0835,3,C R I T E R I O N,criterion{SPACE},2115,129,L I T E R A T U R E,literature{SPACE},1898,2,1,1,1784,1227
NetworksDemasking,2,1,S2,149,3,-0.466,-0.677,-0.356,-0.48,C130,9.673,12.521,11.824163,-0.418,4,11.097,-0.5715,6,V I C E,vice{SPACE},1404,130,L O N G,long{SPACE},874,3,1,1,977,826
NetworksDemasking,2,1,S2,72,4,-0.675,-0.646,-0.788,-0.671,C131,10.584,8.639,14.875847,-0.7295,5.5,9.6115,-0.6605,1,C A S H,cash{SPACE},1275,131,L O T T E R Y,lottery{SPACE},1287,1,1,1,960,956
NetworksDemasking,2,1,S2,64,5,-0.781,-0.467,-0.794,-0.445,C132,9.995,7.772,25.210547,-0.6195,4.5,8.8835,-0.624,15,L I E,lie{SPACE},1355,132,L O U N G E,lounge{SPACE},15232,2,1,1,2693,2449
NetworksDemasking,2,1,S2,196,2,0.011,-0.586,0.004,-0.673,C133,6.945,9.314,9.093716,-0.3345,5.5,8.1295,-0.2875,4,F A M I N E,famine{SPACE},1557,133,L U N C H,lunch{SPACE},4090,2,1,1,921,910
NetworksDemasking,2,1,S2,44,2,-0.474,-0.516,-0.699,-0.692,C134,11.521,8.154,9.725245,-0.6955,4.5,9.8375,-0.495,4,D U E,due{SPACE},840,134,L U X U R Y,luxury{SPACE},3544,2,1,1,892,907
NetworksDemasking,2,1,S2,79,2,-0.496,-0.258,-0.335,-0.561,C135,10.954,10.991,8.060219,-0.448,7,10.9725,-0.377,1,T H R E A D,thread{SPACE},1683,135,M A T E R I A L,material{SPACE},2022,2,1,1,1085,535
NetworksDemasking,2,1,S2,74,6,-0.238,-0.342,-0.256,-0.537,C136,5.953,8.466,27.858177,-0.3965,7,7.2095,-0.29,2,C A S K E T,casket{SPACE},3136,136,M E M O R I A L,memorial{SPACE},1567,2,1,1,1248,1396
NetworksDemasking,2,1,S2,56,3,-0.531,-0.404,-0.623,-0.06,C137,10.802,11.379,10.8668,-0.3415,6.5,11.0905,-0.4675,4,C R E D I T,credit{SPACE},1389,137,M I N I M U M,minimum{SPACE},2009,2,1,1,895,924
NetworksDemasking,2,1,S2,28,2,-0.641,-0.492,-0.795,-0.703,C138,10.165,11.11,12.207014,-0.749,4.5,10.6375,-0.5665,1,L A D Y,lady{SPACE},2060,138,M O D E L,model{SPACE},2951,2,1,1,945,547
NetworksDemasking,2,1,S2,110,5,-0.805,-0.578,-0.559,-0.633,C139,11.48,10.475,22.25124,-0.596,5.5,10.9775,-0.6915,6,L I G H T,light{SPACE},1078,139,M O D E R N,modern{SPACE},1394,3,1,1,942,834
NetworksDemasking,2,1,S2,132,4,-0.382,-0.034,-0.497,-0.353,C140,10.325,8.468,19.061845,-0.425,7.5,9.3965,-0.208,1,P A Y M E N T,payment{SPACE},3218,140,M O R T G A G E,mortgage{SPACE},2078,1,1,1,1381,914
NetworksDemasking,2,1,S2,37,2,-0.546,-0.615,-0.346,-0.811,C141,7.299,11.265,6.469947,-0.5785,5,9.282,-0.5805,1,O P E N E R,opener{SPACE},2228,141,N E A R,near{SPACE},695,2,1,1,819,790
NetworksDemasking,2,1,S2,208,4,-0.088,-0.703,-0.451,-0.68,C142,9.445,9.605,12.997787,-0.5655,5.5,9.525,-0.3955,15,U N U S U A L,unusual{SPACE},2424,142,N E C K,neck{SPACE},960,4,1,1,923,899
NetworksDemasking,2,1,S2,227,1,-0.602,-0.73,-0.335,-0.857,C143,8.151,11.636,4.837943,-0.596,5.5,9.8935,-0.666,2,E L E G A N T,elegant{SPACE},1443,143,N I C E,nice{SPACE},927,1,1,1,1102,849
NetworksDemasking,2,1,S2,142,3,-0.173,-0.625,-0.199,-0.548,C144,7.486,7.241,13.365164,-0.3735,4.5,7.3635,-0.399,4,C H I L I,chili{SPACE},1127,144,O D O R,odor{SPACE},1142,3,1,1,3420,528
NetworksDemasking,2,1,S2,82,4,0.334,-0.873,-0.072,-0.736,C145,5.247,15.079,15.004368,-0.404,5,10.163,-0.2695,4,S E D A T I V E,sedative{SPACE},2820,145,O N,on{SPACE},773,4,1,1,837,1186
NetworksDemasking,2,1,S2,195,4,-0.309,-0.556,-0.13,-0.626,C146,6.717,8.22,16.666782,-0.378,7,7.4685,-0.4325,1,W A R D R O B E,wardrobe{SPACE},2280,146,O U T F I T,outlet{SPACE},1358,2,1,0,543,1114
NetworksDemasking,2,1,S2,235,2,-0.645,-0.527,-0.619,-0.568,C147,9.75,9.602,8.487338,-0.5935,6,9.676,-0.586,2,S I S T E R,sister{SPACE},1180,147,P A R E N T,parent{SPACE},1255,1,1,1,1908,1123
NetworksDemasking,2,1,S2,49,4,-0.44,-0.672,-0.427,-0.605,C148,7.383,9.591,18.492721,-0.516,6,8.487,-0.556,4,T R A C T O R,tractor{SPACE},7652,148,P A R I S,paris{SPACE},1696,4,1,1,2086,1067
NetworksDemasking,2,1,S2,35,3,-0.565,-0.277,-0.498,-0.26,C149,7.858,6.664,16.266565,-0.379,6,7.261,-0.421,1,O N I O N,onion{SPACE},24115,149,P A R S L E Y,parsley{SPACE},1902,2,1,1,1104,1197
NetworksDemasking,2,1,S2,8,2,0.15,-0.761,-0.166,-0.797,C150,6.125,11.138,7.887796,-0.4815,6,8.6315,-0.3055,3,B O U R B O N,bourbon{SPACE},2696,150,P A R T Y,party{SPACE},3828,2,1,1,2471,985
NetworksDemasking,2,1,S2,187,4,-0.434,-0.227,-0.182,-0.126,C151,7.368,7.668,16.544021,-0.154,6.5,7.518,-0.3305,15,M A N S I O N,manion{SPACE},1507,151,P E A N U T,peanut{SPACE},1338,3,1,1,1151,910
NetworksDemasking,2,1,S2,231,5,-0.197,-0.326,-0.502,-0.507,C152,7.88,8.084,20.503007,-0.5045,4.5,7.982,-0.2615,1,L I L Y,lily{SPACE},1206,152,P E D A L,pedal{SPACE},1412,2,1,1,1152,936
NetworksDemasking,2,1,S2,23,3,-0.433,-0.516,-0.27,-0.473,C153,6.292,6.223,16.872437,-0.3715,6,6.2575,-0.4745,3,A P R O N,apron{SPACE},2594,153,P I C K L E S,pickles{SPACE},8065,3,1,1,867,966
NetworksDemasking,2,1,S2,158,4,-0.454,-0.353,-0.746,-0.353,C154,11.611,8.634,16.44598,-0.5495,6,10.1225,-0.4035,2,M A T T E R,matter{SPACE},1274,154,P L A S M A,plasma{SPACE},1418,2,1,1,910,942
NetworksDemasking,2,1,S2,61,4,-0.457,-0.588,-0.429,-0.706,C155,10.066,9.758,19.835051,-0.5675,6.5,9.912,-0.5225,6,A G R E E M E N T,agreement{SPACE},6174,155,P L O T,plot{SPACE},1624,3,1,1,1895,1224
NetworksDemasking,2,1,S2,140,4,-0.785,-0.583,-0.847,-0.513,C156,12.798,7.291,12.542281,-0.68,4.5,10.0445,-0.684,1,W H Y,why{SPACE},727,156,P O N D E R,ponder{SPACE},1308,2,1,1,791,846
NetworksDemasking,2,1,S2,113,3,-0.544,-0.672,-0.569,-0.551,C157,9.328,6.855,13.500858,-0.56,5.5,8.0915,-0.608,4,F O R K,fork{SPACE},841,157,P O P C O R N,popcorn{SPACE},7064,2,1,1,924,891
NetworksDemasking,2,1,S2,211,4,-0.288,-0.635,-0.471,-0.714,C158,8.129,10.625,18.451834,-0.5925,6,9.377,-0.4615,15,D O U G H,dough{SPACE},866,158,P O P U L A R,popular{SPACE},1840,3,1,1,867,916
NetworksDemasking,2,1,S2,97,1,-0.389,-0.567,-0.423,-0.51,C159,6.548,7.427,3.00946,-0.4665,5,6.9875,-0.478,1,P A T I O,patio{SPACE},1281,159,P O R C H,porch{SPACE},1199,1,1,1,3247,963
